iso3,area_id,kp,median,lower,upper
GAB,GAB_1_1gx,FSW,0.18691776340217223,0.07852582501161234,0.3713980571715967
GAB,GAB_1_2ty,FSW,0.15529772362665278,0.06871555704129578,0.33047363381182554
GAB,GAB_1_4vi,FSW,0.17396659768372968,0.0753970821004244,0.3630252175758408
GAB,GAB_1_5jy,FSW,0.17333760997737283,0.07600787180920478,0.34829955299622184
GAB,GAB_1_6ia,FSW,0.16375004019245043,0.06707603212671097,0.36389973823131055
GAB,GAB_1_7pl,FSW,0.1581487175881238,0.07160317358705721,0.3290824786586711
GAB,GAB_1_8cd,FSW,0.15977764210585027,0.06661064347951018,0.33687042208236456
GAB,GAB_1_9dz,FSW,0.1796887973077237,0.0738711744455283,0.40490909037054607
GAB,GAB_1_10al,FSW,0.18297296827928286,0.08372180531520705,0.3666913639551105
GAB,GAB_1_1gx,PWID,0.04835598023488115,0.013370231857231398,0.15577491422011014
GAB,GAB_1_2ty,PWID,0.04823759056517531,0.015113424104753227,0.14829880507473567
GAB,GAB_1_4vi,PWID,0.04878413793158348,0.015125557858631901,0.16884176401519926
GAB,GAB_1_5jy,PWID,0.049788779792667485,0.015209866593364702,0.1679892079690933
GAB,GAB_1_6ia,PWID,0.05111087064345486,0.0138668113235144,0.18025887477489433
GAB,GAB_1_7pl,PWID,0.04580102056191703,0.01395645400259661,0.1429646327633013
GAB,GAB_1_8cd,PWID,0.04778019723002472,0.014490436621304798,0.1639588815940808
GAB,GAB_1_9dz,PWID,0.048867358800548426,0.013809013047232891,0.1725829069927223
GAB,GAB_1_10al,PWID,0.05071759803602518,0.015711397190540103,0.16634433018410788
GAB,GAB_1_1gx,MSM,0.23123369326790177,0.08326844295066502,0.478455884056621
GAB,GAB_1_2ty,MSM,0.20035289942069034,0.07756315667233167,0.4504305965532509
GAB,GAB_1_4vi,MSM,0.22084074946101032,0.08198875919300734,0.5026891027931136
GAB,GAB_1_5jy,MSM,0.2310391262860002,0.09379380012121441,0.502730855646231
GAB,GAB_1_6ia,MSM,0.24558944013992262,0.08874214299999492,0.5459265491323175
GAB,GAB_1_7pl,MSM,0.19794702627110716,0.07608866246252835,0.4207684457514718
GAB,GAB_1_8cd,MSM,0.2133478896937506,0.07520777424118907,0.47140100323079825
GAB,GAB_1_9dz,MSM,0.23426367689006863,0.08226216630875088,0.5585432828266647
GAB,GAB_1_10al,MSM,0.22520595866161738,0.09144785848749003,0.44711537988266503
GAB,GAB_1_1gx,TGW,0.2938024806135357,0.10437324864919115,0.5807681252952706
GAB,GAB_1_2ty,TGW,0.26608194429204546,0.10189326667989022,0.5432891665638885
GAB,GAB_1_4vi,TGW,0.2835734069954779,0.0989219238516476,0.5731965624299145
GAB,GAB_1_5jy,TGW,0.2910595359973902,0.1080746936682119,0.5757079174022475
GAB,GAB_1_6ia,TGW,0.3088570376553675,0.10905342519102094,0.6154365571397514
GAB,GAB_1_7pl,TGW,0.2657356466032562,0.10302480942642844,0.5222386046299501
GAB,GAB_1_8cd,TGW,0.2743239159889673,0.09675177827253684,0.561905993154762
GAB,GAB_1_9dz,TGW,0.2950925649425855,0.1031568768433777,0.6435318354088448
GAB,GAB_1_10al,TGW,0.27495313939275434,0.11263966928147091,0.5300369379930365
