iso3,area_id,kp,median,lower,upper,indicator
ZAF,ZAF_1_EC,FSW,0.5702377525036801,0.46645306941829345,0.6717644455351403,prevalence
ZAF,ZAF_1_WC,FSW,0.36371575059660616,0.2578619656077931,0.4600686798935679,prevalence
ZAF,ZAF_1_GT,FSW,0.5810580713815504,0.4911166797252029,0.6664838268823219,prevalence
ZAF,ZAF_1_KZN,FSW,0.6562353668827793,0.5708767211830981,0.7413700397981391,prevalence
ZAF,ZAF_1_FS,FSW,0.6122278446104324,0.5120283933545012,0.7019622006242628,prevalence
ZAF,ZAF_1_LIM,FSW,0.539096200025365,0.4204901981048179,0.6449308148891344,prevalence
ZAF,ZAF_1_MP,FSW,0.6132429867359686,0.5117477275328899,0.7119477131522266,prevalence
ZAF,ZAF_1_NC,FSW,0.5226997189373539,0.4039694632226517,0.6353020537449042,prevalence
ZAF,ZAF_1_NW,FSW,0.594293895247459,0.4766854259738642,0.6942909929728338,prevalence
ZAF,ZAF_1_EC,PWID,0.23391189643726767,0.1258532092273553,0.3990202232909816,prevalence
ZAF,ZAF_1_WC,PWID,0.13416026946821727,0.07041900653663921,0.24119567346678383,prevalence
ZAF,ZAF_1_GT,PWID,0.3258673126213043,0.20755604294160193,0.48348915383694663,prevalence
ZAF,ZAF_1_KZN,PWID,0.2867106038560426,0.17247410333688468,0.4294068513189864,prevalence
ZAF,ZAF_1_FS,PWID,0.2780194728282705,0.1585887272915736,0.44602414796845175,prevalence
ZAF,ZAF_1_LIM,PWID,0.26704534382360534,0.16013191567884155,0.4314531070581921,prevalence
ZAF,ZAF_1_MP,PWID,0.29722068828639325,0.17027771708309242,0.4679408312972154,prevalence
ZAF,ZAF_1_NC,PWID,0.22447764213090585,0.12183486637885736,0.3841793876227216,prevalence
ZAF,ZAF_1_NW,PWID,0.27135240231075924,0.14881474681847942,0.4401278721432776,prevalence
ZAF,ZAF_1_EC,MSM,0.3077291131468795,0.16482601837812977,0.48876974597118966,prevalence
ZAF,ZAF_1_WC,MSM,0.31144047683741216,0.2361033693168496,0.39126046247293006,prevalence
ZAF,ZAF_1_GT,MSM,0.3855421008667485,0.3103286366058337,0.4649548694509959,prevalence
ZAF,ZAF_1_KZN,MSM,0.37512465629827274,0.2505467564976038,0.5295060205770117,prevalence
ZAF,ZAF_1_FS,MSM,0.31164120258083167,0.2019403269324741,0.4667132830173985,prevalence
ZAF,ZAF_1_LIM,MSM,0.2081759340599647,0.11764442189504463,0.33439555981566765,prevalence
ZAF,ZAF_1_MP,MSM,0.26642050470383305,0.17285889313353422,0.381949684375116,prevalence
ZAF,ZAF_1_NC,MSM,0.24083027525173312,0.13380560701846836,0.3974692265092013,prevalence
ZAF,ZAF_1_NW,MSM,0.2389541211535849,0.14508137803854318,0.3539213362694429,prevalence
ZAF,ZAF_1_EC,TGW,0.4422158864264507,0.2580824417851901,0.6488532337752922,prevalence
ZAF,ZAF_1_WC,TGW,0.45298521536376063,0.34692531641058244,0.5586047908078673,prevalence
